"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",31.024778140145,,
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",31.520340943051,,
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",32.160128893104,,
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",32.165196263139,,
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",32.578121954706,,
"TUR","Türkiye","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",33.305354521004,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2000","2000",0.40104837975496,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2001","2001",0.39788949651495,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2002","2002",0.40101915954433,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2003","2003",0.40918268501336,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2004","2004",0.4759245736867,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2005","2005",0.47732491882327,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2006","2006",0.54622907267022,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2007","2007",0.54404233721501,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2008","2008",0.54608788548634,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2009","2009",0.56140737881211,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2010","2010",0.56635163357049,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2011","2011",0.57227581587789,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2012","2012",0.55139624832792,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2013","2013",0.57718573085757,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2014","2014",0.96201761868966,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2015","2015",0.90419472643817,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2016","2016",1.0478585267323,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2017","2017",1.073474631738,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2018","2018",1.1480369860192,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2019","2019",1.2204314584156,,
"TUR","Türkiye","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2020","2020",1.3744109110203,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",1.1266452711043,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",1.1266452711043,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",1.1266452711043,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",1.1300235177943,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",1.1300235177943,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",1.1300235177943,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",1.1300235177943,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",1.1300235177943,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",1.1302833829243,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2009","2009",1.1797876901888,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",1.2465730285982,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2011","2011",1.2528097917181,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",1.2528097917181,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",1.262684666658,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",1.3106297831425,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",1.3163468160025,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",1.3163468160025,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",1.3262216909424,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",1.3402544079623,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",1.3484401595572,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",1.3484401595572,,
"TUR","Türkiye","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",1.370268830477,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",20.205281974397,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2001","2001",20.205281974397,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2002","2002",20.205281974397,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2003","2003",20.144877543981,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2004","2004",22.07657813039,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2005","2005",22.07657813039,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2006","2006",22.07657813039,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2007","2007",22.07657813039,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2008","2008",22.16346706518,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2009","2009",25.473568281938,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2010","2010",29.091098603294,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2011","2011",28.925534121552,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2012","2012",29.454470026965,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2013","2013",30.067915208891,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2014","2014",33.01278873798,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2015","2015",33.787385253183,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2016","2016",38.061395716119,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2017","2017",40.805329675713,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2018","2018",46.37905962191,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2019","2019",48.853343611486,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2020","2020",49.576026209289,,
"TUR","Türkiye","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2021","2021",50.986155888489,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2009","2009",2.4339207048458,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2010","2010",2.3035230352304,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2011","2011",4.4907695498859,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2012","2012",4.7396805641983,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2013","2013",4.702613706524,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2014","2014",7.0784177654407,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2015","2015",7.0476754515842,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2016","2016",7.0476754515842,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2017","2017",6.9951993729793,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2018","2018",6.9219583131362,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2019","2019",6.879938331085,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2020","2020",6.879938331085,,
"TUR","Türkiye","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2021","2021",9.7572539351413,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2004","2004",1.5591907799852,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2005","2005",1.5591907799852,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2006","2006",1.8190559099827,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2007","2007",1.9489884749815,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2008","2008",2.0789210399803,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2009","2009",2.5986512999753,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2010","2010",2.5986512999753,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2011","2011",3.3782466899679,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2012","2012",3.2483141249691,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2013","2013",3.1183815599704,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2014","2014",2.5986512999753,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2015","2015",3.1183815599704,,
"TUR","Türkiye","IND-INFR-AIR-DENS","Airports per one hundred thousand sq. km","2016","2016",3.3782466899679,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2004","2004",0.17703012056858,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2005","2005",0.17466050183019,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2006","2006",0.20114557288723,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2007","2007",0.21285995096643,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2008","2008",0.2243387146676,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2009","2009",0.2769099765251,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2010","2010",0.2732414199291,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2011","2011",0.35052782884923,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2012","2012",0.33210481562743,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2013","2013",0.31341364566709,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2014","2014",0.25604236620375,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2015","2015",0.301332726851,,
"TUR","Türkiye","IND-INFR-AIR-PC","Airports per one million inhabitants","2016","2016",0.32091081797032,,
"TUR","Türkiye","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2000","2000",0.36027086393587,,
"TUR","Türkiye","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2001","2001",0.6496318345482,,
"TUR","Türkiye","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2002","2002",0.41583647659765,,
"TUR","Türkiye","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2003","2003",0.40338135371676,,
