"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",80.60931,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",84.57602,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",90.34641,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",96.25066,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.15203,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",82.1664,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",90.8375,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",96.64546,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",95.53991,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",95.66106,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.31895,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.7417,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",109.4917,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.9083,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.6667,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.5083,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",83.3777,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",84.24847,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",78.57211,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",75.0563,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",79.12207,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",78.57211,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",86.3501,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",93.09364,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.07742,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",78.55247,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",82.61169,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",91.4236,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",94.17732,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",96.57995,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.09805,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.0668,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",109.0341,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.7263,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",118.6349,,
"PRMNVG01","Production of total manufactured investment goods sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.9087,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",95.29883,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",93.17329,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",92.8232,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",92.7982,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.33167,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",95.53222,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",96.72418,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",97.26598,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",96.79086,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",98.13287,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",100.175,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.99142,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.33292,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.09953,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.44962,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.3503,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.1005,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.4256,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.6509,,
"SLRTTO01","Total retail trade (Volume) sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",103.4008,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",76.67694,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",76.09366,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",76.66028,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",86.0345,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",91.02575,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",95.26706,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",100.2583,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",104.0913,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",104.0747,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",101.8582,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.00017,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",99.53337,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",102.6914,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",103.3747,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.4415,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.4081,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",108.3993,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",115.9153,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",122.8731,,
"PRCNTO01","Production of total construction sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",118.0985,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",71.23573,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",74.3688,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",74.61045,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",75.76868,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",81.14323,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",83.87634,,
"PRINTO01","Production of total industry sa, Index","BEL","Belgium","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",88.94259,,
